country,year,continent,suicide_rate,population,gdp_per_capita
United Kingdom,2009,Europe,7.318978654627964,58013559,41074
United Kingdom,2010,Europe,7.170799559047194,58403529,41798
United Kingdom,2011,Europe,7.460702832512809,58881852,44491
United Kingdom,2012,Europe,7.442810193434349,59708630,44585
United Kingdom,2013,Europe,8.027718527220514,60091793,45594
United Kingdom,2014,Europe,7.9048405129085815,60570482,49906
United Kingdom,2015,Europe,8.038250678888389,61082942,47240
United States,2000,Americas,11.189107904701489,262246108,39218
United States,2001,Americas,11.53120708880758,265427546,40018
United States,2002,Americas,11.774464922380677,268759559,40845
United States,2003,Americas,11.61335029457296,271041510,42468
United States,2004,Americas,11.853026448872752,273584136,44867
United States,2005,Americas,11.817533715591379,276106680,47423
United States,2006,Americas,11.933435660070831,278980848,49666
United States,2007,Americas,12.326719815604015,280658606,51585
United States,2008,Americas,12.76050642033565,282355565,52128
United States,2009,Americas,12.939983005208445,285162662,50563
United States,2010,Americas,13.32758248253437,287839149,51989
United States,2011,Americas,13.608721527471179,290313825,53452
United States,2012,Americas,13.863469644110294,292827128,55170
United States,2013,Americas,13.931532330876571,295322862,56520
United States,2014,Americas,14.364076596071529,297749735,58531
United States,2015,Americas,14.72581287235193,300078511,60387
Uruguay,2000,Americas,18.195713089995994,3050169,7483
Uruguay,2001,Americas,16.3017343215865,3061024,6827
Uruguay,2002,Americas,22.020992040797882,3065257,4439
Uruguay,2003,Americas,17.450743238570904,3065772,3929
Uruguay,2004,Americas,16.957504168448022,3066489,4463
Uruguay,2005,Americas,16.2205578959917,3070178,5655
Uruguay,2006,Americas,17.15708972865478,3077445,6362
Uruguay,2007,Americas,18.65310948306599,3087957,7581
Uruguay,2008,Americas,16.86666402218015,3100791,9793
Uruguay,2009,Americas,16.408150001958703,3114306,10166
Uruguay,2010,Americas,17.491092972673606,3127306,12882
Uruguay,2012,Americas,19.004174890440456,3151939,16264
Uruguay,2013,Americas,17.252983723421398,3164670,18179
Uruguay,2014,Americas,18.598679210547434,3177645,18012
Uruguay,2015,Americas,19.74429570060126,3190795,16696
Uzbekistan,2000,Asia,8.807169210136442,21789067,632
Uzbekistan,2001,Asia,8.609395117123533,22231527,513
Uzbekistan,2002,Asia,6.963512607846076,22632256,428
Uzbekistan,2003,Asia,6.161106942066407,22982883,441
Uzbekistan,2004,Asia,5.368904924933825,23300841,516
Uzbekistan,2005,Asia,5.17365274332619,23600347,606
Uzbekistan,2009,Asia,5.532245955034506,25288102,1332
Uzbekistan,2010,Asia,5.707205616077448,25651783,1533
Uzbekistan,2011,Asia,6.3130221980873165,25978049,1767
Uzbekistan,2012,Asia,6.95554478214741,26381830,1964
Uzbekistan,2013,Asia,7.265566980255989,26838924,2150
Uzbekistan,2014,Asia,7.670197752342824,27313507,2309
